Sr No.,NUMC_ID,morb_code,term_devanagari,term_iast,wordtree,parent_id,def_id,w_trans,w_def,refn,sys_id
11094,691,EC-3.2,वातिकज्वरः,vātikajvaraḥ,vAtikajvaraH,689,0,#san@jvara# due to #san@vAta#,"the disorder is characterized by #san@viShamAramBaH/AgamavaiShamyam# [unusual/irregular type of onset], #san@viShamavisargaH/apagamavaiShamyam# [unusual/irregular type of remission/getting rid of fever], #san@UShmaNo vaiShamyam# [difference in temperature in body parts], #san@tIvratanuBAvAnavasthAnam# [variation in severity of fever], #san@jaraNAnte jvarAByagamanam# [onset of fever at the end of digestion], #san@divasAnte jvarAByagamanam# [onset of fever in the evening], #san@niSAnte jvarAByagamanam# [onset of fever in the early morning], #san@gharmAnte jvarAByagamanam# [onset of fever in the end of summer], #san@jaraNAnte jvarABivRuddhiH# [rise in the fever at the end of digestion], #san@divasAnte jvarABivRuddhiH# [rise in the fever in the evening], #san@niSAnte jvarABivRuddhiH# [rise in the fever in the early morning], #san@gharmAnte jvarABivRuddhiH# [rise in the fever in the end of summer], #san@nakhasya viSeSheNa pAruShyam# [rough nail], #san@nayanasya viSeSheNa pAruShyam# [rough eyes], #san@vadanasya viSeSheNa pAruShyam# [rough face/mouth], #san@mUtrasya viSeSheNa pAruShyam# [rough urine], #san@purIShasya viSeSheNa pAruShyam# [rough feces], #san@tvacaH viSeSheNa pAruShyam# [rough skin], #san@nakhasya viSeSheNa aruNavarNatvam# [dark red coloured nail], #san@nayanasya viSeSheNa aruNavarNatvam# [dark red coloured eyes], #san@vadanasya viSeSheNa aruNavarNatvam# [dark red coloured face], #san@mUtrasya viSeSheNa aruNavarNatvam# [dark red coloured urine], #san@purIShasya viSeSheNa aruNavarNatvam# [dark red coloured feces], #san@tvacaH viSeSheNa aruNavarNatvam# [dark red coloured skin], #san@nakhasya atyarthaM klRuptIBAvaH# [severe cracking of nails], #san@nayanasya atyarthaM klRuptIBAvaH# [severe expanding sensation in eyes], #san@vadanasya atyarthaM klRuptIBAvaH# [severe expanding /cracking sensation of mouth], #san@mUtrasya atyarthaM klRuptIBAvaH# [severe supression of micturition], #san@purIShasya atyarthaM klRuptIBAvaH# [severe supression of defecation], #san@tvacaH atyarthaM klRuptIBAvaH# [severe cracking of skin], #san@anekavidhopamAScalAcalavedanA aMgAvayavAnAm# [various type of pain (localised or wandering) in body parts], #san@pAdayoH suptatA# [numbness in feet], #san@piNDikodveShTanam# [calf claudication/cramp in the calf muscles], #san@jAnunoH viSleShaNam# [looseness in knees], #san@sandhInAM viSleShaNam# [looseness in joints], #san@UrvoH sAdaH# [fatigue in thighs], #san@kaTI Bagna iva# [breaking type of pain in lowback], #san@pArSvaH Bagna iva# [breaking type of pain in flanks], #san@pRuShThaH Bagna iva# [breaking type of pain in back], #san@skandhaH Bagna iva# [breaking type of pain in shoulders], #san@bAhuH Bagna iva# [breaking type of pain arms], #san@aMsaH Bagna iva# [breaking type of pain in shoulder blade], #san@uraH Bagna iva# [breaking type of pain in chest], #san@kaTI rugNa iva# [cutting type of pain in lowback], #san@pArSvaH rugNa iva# [cutting type of pain in flanks], #san@pRuShThaH rugNa iva# [cutting type of pain in back], #san@skandhaH rugNa iva# [cutting type of pain in shoulders], #san@bAhuH rugNa iva# [cutting type of pain in arms], #san@aMsaH rugNa iva# [cutting type of pain in shoulder blades], #san@uraH rugNa iva# [cutting type of pain in chest], #san@kaTI mRuditaM iva# [crushing feel of lowback], #san@pArSvaH mRuditaM iva# [crushing feel of flanks], #san@pRuShThaH mRuditaM iva# [crushing feel of back], #san@skandhaH mRuditaM iva# [crushing feel of shoulders], #san@bAhuH mRuditaM iva# [crushing feel of arms], #san@aMsaH mRuditaM iva# [crushing feel of shoulderblade], #san@uraH mRuditaM iva# [crushing feel of chest], #san@kaTI mathita iva# [churning feel of lowback], #san@pArSvaH mathita iva# [churning feel of flanks], #san@pRuShThaH mathita iva# [churning feel of back], #san@skandhaH mathita iva# [churning feel of shoulders], #san@bAhuH mathita iva# [churning feel of arms], #san@aMsaH mathita iva# [churning feel of shoulder blade], #san@uraH mathita iva# [churning feel of chest], #san@kaTI caTita iva# [broken feel of lowback], #san@pArSvaH caTita iva# [broken feel of flanks], #san@pRuShThaH caTita iva# [broken feel of back], #san@skandhaH caTita iva# [broken feel of shoulders], #san@bAhuH caTita iva# [broken feel of arms], #san@aMsaH caTita iva# [broken feel of shoulder blade], #san@uraH caTita iva# [broken feel of chest], #san@kaTI avapATita iva# [splitting type of pain in lowback], #san@pArSvaH avapATita iva# [splitting type of pain in sides of chest], #san@pRuShThaH avapATita iva# [splitting type of pain in back], #san@skandhaH avapATita iva# [splitting type of pain in shoulders], #san@bAhuH avapATita iva# [splitting type of pain in arms], #san@aMsaH avapATita iva# [splitting type of pain in shoulder blades], #san@uraH avapATita iva# [splitting type of pain in chest], #san@kaTI avanunnata iva# [constricting feeling in lowback], #san@pArSvaH avanunnata iva# [constricting feeling in sides of chest], #san@pRuShThaH avanunnata iva# [constricting feeling in back], #san@skandhaH avanunnata iva# [constricting feeling in shoulders], #san@bAhuH avanunnata iva# [constricting feeling in arms], #san@aMsaH avanunnata iva# [constricting feeling in shoulder blades], #san@uraH avanunnata iva# [constricting feeling in chest], #san@hanvoH aprasiddhiH# [jaw not able to perform its action/immovable jaw], #san@karNasvanaH# [sound in ear/tinnitus], #san@SaMkhanistodaH# [sharp shooting pain in temporal region of head], #san@kaShAyAsyatA# [astringent taste in mouth], #san@Asyavairasyam/vaktravairasyam/virasAsyatA# [tastelessness of mouth/unability for perceive taste], #san@mukhaSoShaH# [dryness of mouth], #san@tAluSoShaH# [dryness of palate], #san@kaNThaSoShaH/kaNThapariSoShaH# [dryness in the throat], #san@tRuShNA# [thirst], #san@hRudayagrahaH# [stiffness in cardiac region], #san@SuShkacCardiH# [dry vomiting/nausea], #san@SuShkakAsaH# [dry cough], #san@kShavathuvinigrahaH# [supression of sneezing], #san@udgAravinigrahaH# [supression of eructation], #san@annarasakhedaH# [stagnation of #san@annarasa#], #san@prasekaH# [excessive salivation], #san@arocakaH# [tastelessness], #san@avipAkaH# [indigestion], #san@viShAdaH# [depression], #san@jRumBA# [yawning], #san@vinAmaH# [flexion/bending of body], #san@vepathuH# [shivering/tremors], #san@SramaH# [exhaustion/fatigue], #san@BramaH# [giddiness or dizziness], #san@pralApaH# [excess talking/irrelevant speech/incoherent speech], #san@prajAgaraH/jAgaraNam# [sleeplessness], #san@romaharShaH# [horripilation], #san@dantaharShaH# [tenderness or intolerance to be touched in teeth/dental hyperasthesia], #san@uShNABiprAyatA# [want of warmth], #san@viShama-vegaH(jvarasya)# [irregular course of fever], #san@oShThapariSoShaNam/oShThaSoShaH# [dryness of lips], #san@nidrAnASaH# [insomnia], #san@kShavathuH# [sneezing], #san@gAtra-stamBaH# [stiffness of body parts], #san@raukShyam gAtrasya# [dryness of the body], #san@Siroruk# [headache], #san@hRud-ruk/hRudayasya todaH# [precordial pain/cardiac pain], #san@gAtraruk# [bodyache], #san@gADhaviTkatA# [hard stools], #san@baddhaviTkatA# [retained stool/contipation], #san@AdhmAnam# [abdominal distension], #san@SUlam# [colicky pain in the abdomen], #san@kShoBavaiShamyam# [unusual irritation], #san@mRudutAvaiShamyam# [unusual softness in behaviour], #san@vedanAvaiShamyam# [unusual pain], #san@pAdayoH stamBaH# [rigidity of legs/feet], #san@kaTIgrahaH# [stiffness in lowback], #san@puShThakShodaH# [grinding pain in back], #san@udaraM niShpIDyata iva# [squeezing type of pain in abdomen], #san@viSeShataH pArrSvagAni asthIni Cidyanta iva# [piercing type of pain especially in side bones/pain in sides of chest as if pierced by bone], #san@vakShasaH prAjanena iva# [as if beaten by whip on chest], #san@skandhayoH mathanam# [churning type pain in shoulders], #san@bAhuBedaH# [breaking type pain in arms], #san@aMsapIDanam# [squeezing pain in shoulder/scapula], #san@hanvoH BakShaNe aSaktiH# [unable to eat], #san@malAnAmapravartanam# [supression of feces etc.], #san@tvak raukShyam# [dryness of skin], #san@AsyaraukShyam# [dryness of mouth], #san@akShiraukShyam# [dryness of eyes], #san@nakharaukShyam# [dryness of nails], #san@mUtraraukShyam# [dryness of urine], #san@purISharaukShyam# [dryness of feces], #san@aruNatvak# [slightly reddish coloured skin], #san@aruNAsyatA# [slightly reddish coloured face], #san@aruNAkShiH# [slightly reddish coloured skin], #san@aruNanakhaH# [slightly reddish coloured nails], #san@aruNamUtram# [slightly reddish coloured urine], #san@aruNapurISham# [slightly reddish coloured feces], #san@aSraddhA# [disinclination for food], #san@asvedaH# [anhidrosis/lack of sweating], #san@tRuT# [thirst], #san@aMgaharShaH# [horripilation], #san@gharmecCA# [want of warmth]",Ca.Ni.1/21; Su.U.39/29-30; Ah.Ni.2/10-18; Ma.Ni.2/8-9; Sha.Pu.kha.7/2; Bp.Ma.1/291-295,1
11095,692,EC-3.2.1,वातिकज्वर-पूर्वरूपम्,vātikajvara-pūrvarūpam,vAtikajvara-pUrvarUpam,691,0,prodromes of #san@jvara# due to #san@vAta#,the disorder is characterized by #san@jRuMBA# [yawning],Ca.Ni.1/33; Su.U.39/26; Ah.Ni.2/7; Ma.Ni.2/5,1
11096,693,EC-3.3,पैत्तिकज्वरः,paittikajvaraḥ,paittikajvaraH,689,0,#san@jvara# due to #san@pitta#,"the disorder is characterized by #san@yugapat kevale SarIre jvarAgamanam# [onset of fever in whole body at once], #san@yugapat kevale SarIre jvarABivRuddhiH# [increase in fever in whole body at once], #san@Buktasya vidAhakAle jvarAgamanam# [onset of fever in whole body while eating], #san@Buktasya vidAhakAle jvarABivRuddhiH# [increase in fever in whole body while eating], #san@madhyadine jvarAgamanam# [onset of fever at midday], #san@madhyadine jvarABivRuddhiH# [increase in fever at midday], #san@ardharAtre jvarAgamanam# [onset of fever at midnight], #san@ardharAtre jvarABivRuddhiH# [increase in fever at midnight], #san@Saradi jvarAgamanam# [fever onset in #san@sharad Rutu#/autumn], #san@Saradi jvarABivRuddhiH# [increase in fever in #san@sharad Rutu#/autumn], #san@kaTukAsyatA/vaktrakaTutA# [pungent taste in mouth], #san@ghrANapAkaH/nAsA-pAkaH# [inflammation of the nose], #san@mukha-pAkaH# [stomatitis], #san@kaNTha-pAkaH# [inflammation of the throat], #san@oShTha- pAkaH# [inflammation of the lips], #san@tAlupAkaH# [inflammation of palate], #san@atitRuShNA/tRuShNA/tRuShA# [excessive thirst], #san@madaH# [intoxication], #san@BramaH# [giddiness or dizziness], #san@mUrcCA# [syncope/attacks of swooning], #san@pittacCardam# [vomiting of #san@pitta#], #san@viTsraMsaH/atisAraH# [diarrhoea], #san@annadveShaH# [aversion to food], #san@sadanam# [exhaustion], #san@khedaH# [exhaustion], #san@pralApaH# [excess talking/irrelevant speech/incoherent speech], #san@raktakoThABinivRuttiH/raktakoThodgamaH# [red coloured patchy eruptions on skin], #san@haritanakhaH# [green colouration of nails], #san@haritanayanam# [green coloured eyes], #san@haritavadanam/haritAsyatA# [green coloured mouth/face], #san@haritamUtram# [green coloured urine], #san@haritapurISham# [green coloured feces], #san@haritatvak# [green coloured skin], #san@hAridranakhaH# [yellow coloured nail], #san@hAridranayanam/haritAkShiH# [yellow coloured eyes], #san@hAridravadanam# [yellow coloured face], #san@hAridramUtram# [yellowish discoluration of urine], #san@hAridrapurISham# [yellow coloured feces], #san@hAridratvak# [yellow coloured skin], #san@atyarthaM UShmaNaH tIvraBAvaH/jvarasya tIkShNavegaH# [hyperpyrexia], #san@atimAtraM dAhaH/dAhaH# [severe burning sensation], #san@SItABiprAyatA# [desire for cold], #san@nidAnoktAnupaSayaviparItopaSayaH# [aggravation with usage of #san@nidAna# and relief with #san@upashaya#], #san@nidrAlpatvam# [reduced sleep/sleeplessness], #san@pittavamanam/vamiH# [vomiting of #san@pitta#], #san@svedaH# [perspiration], #san@pItaviT# [yellowish stools], #san@pItamUtratvam# [yellowish urine], #san@pItanetratvam/pItAkShiH# [yellowish eyes], #san@yugapat vyaptiH aMgAnAm# [whole body involved at once], #san@aratiH# [distress/dicontent/restlessness], #san@raktaShThIvanam# [spitting of blood], #san@amlakaH# [sour belching/eructation], #san@pItatvak# [yellowishness of skin], #san@pItAsyatA# [yellowness of mouth/face], #san@pItanakhaH# [yellowish nails], #san@niHSvAsavaigandhyam# [bad odour from breath]",Ca.Ni.1/24; Su.U.39/31-32; Ah.Ni.2/18-20; Ma.Ni.2/10-11; Sha.Pu.kha.7/2; Bp.Ma.1/338-340,1
11097,694,EC-3.3.1,पैत्तिकज्वरः-पूर्वरूपम्,paittikajvaraḥ-pūrvarūpam,paittikajvaraH-pUrvarUpam,693,0,prodromes of #san@jvara# due to #san@pitta#,the disorder is characterized by #san@nayanayordAhaH# [burning sensation in eyes],Ma.Ni.2/5-6,1
11098,695,EC-3.4,कफजज्वरः,kaphajajvaraḥ,kaPajajvaraH,689,0,#san@jvara# due to #san@kapha#,"the disorder is characterized by #san@yugapat kevale SarIre jvarAgamanam# [onset of fever in whole body at once], #san@yugapat kevale SarIre jvarABivRuddhiH# [increase in fever in whole body at once], #san@BuktamAtre jvarAgamanam# [onset of fever after food], #san@BuktamAtre jvarABivRuddhiH# [increase in fever after food], #san@pUrvAhne jvarAgamanam# [onset of fever in early morning], #san@pUrvAhne jvarABivRuddhiH# [increase in fever in early morning], #san@pUrvarAtre jvarAgamanam# [onset of fever in the first part of night], #san@pUrvarAtre jvarABivRuddhiH# [increase in fever in first part of night], #san@vasante jvarAgamanam# [onset of fever in #san@vasanta Rutu#/spring], #san@vasante jvarABivRuddhiH# [increase in fever in #san@vasanta Rutu#/spring], #san@mukhamAdhuryam/madhurAsyatA# [sweet taste in mouth], #san@gurugAtratvam/gauravam# [heaviness], #san@anannABilAShaH# [disinclination for food], #san@SleShmaprasekaH/prasekaH# [salivation/#san@kapha# oozing out], #san@hRullAsaH# [nausea], #san@hRudayopalepaH# [feeling as if heart is coated/wrapped], #san@stimitatvam# [a sensation of dampness/feeling as if wrapped with wet cloth], #san@CardiH/Cardanam# [vomiting], #san@mRudvagnitA# [diminution of #san@agni#], #san@nidrAdhikyam/atinidratA# [excessive sleep], #san@stamBaH# [rigidity/stiffness], #san@tandrA# [drowsiness/lassitude], #san@kAsaH# [cough], #san@SvAsaH# [breathlessness/difficult breathing], #san@pratiSyAyaH# [cold, catarrh], #san@Saityam/SItam# [coldness], #san@nakhaSvaityam# [whitishness of the nails], #san@nayanaSvaityam/akShNoH SuklatA# [whitishness of the eyes], #san@vadanaSvaityam/AsyaSvaityam# [whitishness of face/mouth], #san@mUtraSvaityam# [light /whitish coloured urine], #san@purIShaSvaityam# [light /whitish coloured stool], #san@tvak Svaityam# [whitish coloured skin], #san@aMgeByo BRuSaM SItapiDikotpattiH# [excessive cold papules on body], #san@uShNABiprAyatA# [want of warmth], #san@nidAnoktAnupaSayaviparItopaSayaH# [aggravation with usage of #san@nidAna# and relief with #san@upashaya#], #san@utkleSaH# [nausea/provocation of #san@ #san@dOSha##], #san@romaharShaH# [horripilation], #san@srotorodhaH# [obstruction in #san@srotas#], #san@alpa ruk# [mild pain], #san@nAtyuShNagAtratA# [not excessively raised temperature of the body], #san@aMgasAdaH# [exhaustion or tirednes to body /inability to perform physical activities], #san@avipAkaH# [indigestion], #san@aruciH/viSeShAt aruciH# [tastelessness], #san@jADyam# [dullness/frigidity/inactiveness], #san@srotorodhaH# [obstruction in #san@srotas#], #san@alpavegatA# [fever with low spike], #san@pInasaH# [cold, catarrh], #san@hRUllAsaH# [nausea], #san@stamBaH# [rigidity/stiffness], #san@aMgeShu SItapiTikA# [cold papules on body], #san@udardaH# [circular elevated patches on body/urticaria], #san@stimito vegaH(jvarasya)# [low grade rise of fever], #san@Alasyam# [lethargy], #san@tRuptiH# [satiety], #san@utkledaH# [nausea/provocation of #san@ #san@dOSha##], #san@lavaNAsyatA# [saltish taste in the mouth], #san@lAlAstrAvaH# [excessive salivation]",Ca.Ni.1/27; Su.U.39/33-34; Ah.Ni.2/21-22; Ma.Ni.2/12-13; Sha.Pu.kha.7/2; Bp.Ma.1/371-372,1
11099,696,EC-3.4.1,कफजज्वर-पूर्वरूपम्,kaphajajvara-pūrvarūpam,kaPajajvara-pUrvarUpam,695,0,prodromaes of #san@jvara# due to #san@kapha#,the disorder is characterized by #san@annAruciH# [aversion to food],Ma.Ni.2/5-6,1
11100,697,EC-3.5,कफवातजज्वरः,kaphavātajajvaraḥ,kaPavAtajajvaraH,689,0,#san@jvara# due to #san@kapha# and #san@vAta#,"the disorder is characterized by #san@SItaH# [feeling of cold/chills], #san@gauravam# [heaviness], #san@tandrA# [drowsiness/lassitude], #san@staimityam# [a sensation of being covered with wet clothes], #san@parvaNAM ruk/ parvaBedaH# [pain in small joints], #san@SirograhaH# [stiffness of head], #san@pratiSyAyaH# [cold, catarrh], #san@kAsaH# [cough], #san@svedApravartanam# [absence of perspiration], #san@saMtApaH# [rise of temperature], #san@madhyavegajvaraH# [moderate rise of temperature], #san@nidrA# [sleep], #san@tApahAniH# [decrease in temperature], #san@aruciH# [tastelessness], #san@Siroruk# [headache], #san@pInasaH# [cold, catarrh], #san@SvasanaH# [breathlessness/difficult breathing], #san@vibandhaH# [constipation], #san@jADyam# [dullness/frigidity/inactiveness], #san@timiraH# [blackouts], #san@BramaH# [giddiness or dizziness]",Ca.Ni.1/29; Ca.Ci.3/87; Su.U.39/47-49; Ah.Ni.2/25; Ma.Ni.2/15-16; Sha.Pu.kha.7/2; Bp.Ma.1/401,1
11101,698,EC-3.6,वातपित्तजज्वरः,vātapittajajvaraḥ,vAtapittajajvaraH,689,0,#san@jvara# due to #san@vAta# and #san@pitta#,"the disorder is characterized by #san@Siroruk/SirorujA/SirortiH# [headache], #san@parvaBedaH# [breaking type of pain in small joints], #san@dAhaH# [burning sensation], #san@romapraharShaH/romaharShaH# [horripilation], #san@kaNThaSoShaH# [dryness in the throat], #san@AsyaSoShaH# [dryness in mouth], #san@vamathuH/vamiH# [vomiting], #san@tRuShNA/tRuT# [thirst], #san@mUrcCA# [syncope/attacks of swooning], #san@BramaH# [giddiness or dizziness], #san@aruciH# [tastelessness], #san@svapnanASaH# [insomnia], #san@ati-vAk# [excessive talking], #san@jRumBA# [yawning], #san@mohaH# [confusion/delirium], #san@aratiH# [distress/dicontent/restlessness], #san@unnidratA# [sleepless], #san@stamBaH# [rigidity/stiffness], #san@tamaH# [a feeling of darkness]",Ca.Ni.1/29; Ca.Ci.3/86; Su.U.39/47-48; Ah.Ni.2/24; Ma.Ni.2/14-15; Sha.Pu.kha.7/2; Bp.Ma.1/391,1
11102,699,EC-3.7,कफपित्तजज्वरः,kaphapittajajvaraḥ,kaPapittajajvaraH,689,0,#san@jvara# due to #san@kapha# and #san@pitta#,"the disorder is characterized by #san@muhurdAho muhuH SItam# [frequently changing feeling of burning sensation and cold], #san@muhuH svedo muhuH stamBaH# [frequently changing sweating and feeling of stiffness], #san@svedastamBaH/svedApravartanam# [supression of sweating], #san@mohaH# [confusion/delirium], #san@kAsaH# [cough], #san@aruciH# [tastelessness], #san@tRuShNA/tRu094D;ShA# [thirst], #san@SleShmapravartanam# [spitting of #san@kapha#], #san@pittapravartanam# [spitting of #san@pitta#], #san@liptAsyatA# [stickiness in the mouth], #san@tiktAsyatA# [a feeling of bitter taste in the mouth], #san@tandrA# [drowsiness/lassitude], #san@SItAvyavasthA# [no specific order of chills/cold], #san@stamBAvyavasthA# [no specific order of stiffness], #san@svedAvyavasthA# [no specific order of sweating], #san@dAhAvyavasthA# [no specific order of burning sensation]",Ca.Ni.1/29; Ca.Ci.3/88; Su.U.39/39-50; Ah.Ni.2/26; Ma.Ni.2/17; Sha.Pu.kha.7/2; Bp.Ma.1/427,1
11103,700,EC-3.8,सन्निपातजज्वरः,sannipātajajvaraḥ,sannipAtajajvaraH,689,0,#san@jvara# due to three #san@dOSha#,"the disorder is characterized by #san@miSralakShaNam/sarvaliMgAni/sarvalakShaNAni# [clinical features of all types mentioned above], #san@kShaNe dAhaH kShaNe SItama# [frequently changing feeling of burning sensation and cold], #san@karNasvanaH# [tinnitus], #san@karNarujA# [otalgia], #san@kAsaH# [cough], #san@gAtrANAM na ati kRuSatvam# [not having emaciation], #san@mUkatvam# [dumbness/aphasia], #san@udarasya gurutvam# [heaviness of abdomen], #san@nidrAnASaH# [insomnia], #san@BramaH# [giddiness or dizziness], #san@SvAsaH# [breathlessness/difficult breathing], #san@tandrA# [drowsiness/lassitude], #san@suptAMgatA# [numbness of body], #san@aruciH# [tastelessness], #san@tRuShNA# [thirst], #san@mohaH# [confusion/delirium], #san@madaH# [intoxication], #san@stamBaH# [rigidity/stiffness], #san@dAhaH# [burning sensation], #san@SItaH# [feeling of cold/chills], #san@hRudi-vyathA/hRudvyathA# [precordial pain/cardiac pain], #san@doShANAM cireNa paktiH# [delayed suppuration of #san@ #san@dOSha##], #san@unmAdaH# [insanity], #san@SyAvadantatA# [brown reddish teeth], #san@rasanApAruShyam# [roughness of tongue], #san@kRuShNarasanA# [blackishness of tongue], #san@sandhirujA# [pain in the joints], #san@mUrdhA-rujaHmUrdhA-rujaH/SirorujA# [headache], #san@asthirujA# [pain in the bones], #san@nirBugna netraH/nirBugna-locanam# [curved/stooping of eyes], #san@kaluSha-netraH/locana-kaluShatA# [turbid eyes], #san@SabdAnvitakarNaH/karNasvanaH# [tinnitus], #san@rugAnvitakarNaH/karNarujA# [otalgia], #san@pralApaH# [excess talking/irrelevant speech/incoherent speech], #san@srotasAM pAkaH# [inflammation in #san@srotasa#], #san@kUjanam/pratataM kaNThakUjanam# [constant cooing sound from throat], #san@cetanAcyutiH# [loss of conciousness], #san@svedasya alpaSaH srutiH/darSanam# [minimal sweating], #san@mUtrasya alpaSaH srutiH/darSanam# [diminished micturition/oliguria], #san@purIShasya alpaSaH srutiH/darSanam# [decreased defecation], #san@svedasya sucirAt/cirAt srutiH/darSanam# [prolonged sweating], #san@mUtrasya sucirAt/cirAt srutiH/darSanam# [micturition after long time], #san@purIShasya sucirAt/cirAt srutiH/darSanam# [defecation after long time], #san@muhurmuhuH dAhaH# [repeatedly burning], #san@muhurmuhUH SItam# [repeatedly cold/chills], #san@mahAnidrA divA# [daytime excessive sleep], #san@jAgaraNam niSi# [sleeplessness at night], #san@sadA nidrA# [always sleepiness], #san@anidrA# [sleeeplessness], #san@mahAsvedaH# [severe perspiration], #san@asvedaH# [anhidrosis/lack of sweating], #san@vikRutagItanartanahAsyAdipravartanam# [purverted singing, dancing, laughing etc.], #san@sASruNI akShiNI/sasrAvadarSam# [watery eyes/eyes filled with tears], #san@kaluShAkShiNI/kaluShadarSanam# [turbid eyes], #san@raktAkShiNI/raktadarSanam# [reddish coloured eyes], #san@BugnAkShiNI/nirBugnadarSanam# [curved/stooping of eyes], #san@lulitapakShmaNI akShiNI# [eyes with shaking/trembling eyelids], #san@piNDikAruk# [pain in calf muscles], #san@pArSvaruk# [pain in sides of chest/flanks], #san@mUrdharuk/SirorujA/SirasaH atiruk# [severe headache], #san@parvaruk/sandhirujA# [pain in small joints], #san@asthiruk/asthirujA# [pain bones], #san@SUkairivAcitaH kaNThaH/SUkairivAvRutaH kaNThaH# [a sensation in the throat as if it is full of bristles], #san@paridagdhajihvA# [tongue looks alike burnt], #san@kharajihvA# [roughness of tongue], #san@guru aMgatA# [heaviness of body], #san@srastA~ggatA# [flaccidity/laxity], #san@srastasaMdhitA# [loose joints], #san@raktaShThIvanam# [spitting of blood], #san@pittaShThIvanam# [spitting of #san@pitta#], #san@kaPaShThIvanam/kaPonmiSritaShThIvanam# [spitting of #san@kapha#], #san@Siraso lolanam/loThanam SirasaH# [wagging of head], #san@koThAnAM darSanam# [appearance of #san@kotha# (urticarial rash)], #san@SyAvamaNDalAnAM darSanam# [appearance of reddish brown circular patches], #san@raktamaNDalAnAM darSanam# [appearance of reddish circular patches], #san@malasaMsaMgaH# [obstruction to passage of feces], #san@alpaSaH malapravRuttiH# [scanty feces], #san@ati malapravRuttiH# [excessive defecation], #san@snigdhAsyatA# [unctuous face], #san@balaBraMSaH# [diminution of physical strength], #san@svarasAdaH# [loss of voice], #san@pratataM kaNThakUjanam# [constant cooing sound from throat]",Ca.Ni.1/29; Ca.Ci.3/89; Su.U.39/35-38; Ah.Ni.2/27-33; Ma.Ni.2/17-23; Sha.Pu.kha.7/3; Bp.Ma.1/440-444,1
11104,701,EC-3.8.1,वातोल्बणसान्निपातज्वरः,vātolbaṇasānnipātajvaraḥ,vAtolbaNasAnnipAtajvaraH,700,0,#san@vAta# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@sandhiSUlam# [pain in the joints], #san@asthiSUlam# [pain in the bones], #san@SiraHSUlam# [headache], #san@pralApaH# [excess talking/irrelevant speech/incoherent speech], #san@gauravam# [heaviness of body], #san@BramaH# [giddiness or dizziness], #san@tuShNA# [thirst], #san@kaNThaSuShkatA# [dryness of throat], #san@AsyaSuShkatA# [dryness in mouth]",,1
11105,702,EC-3.8.2,पित्तोल्बणसन्निपातज्वरः,pittolbaṇasannipātajvaraḥ,pittolbaNasannipAtajvaraH,700,0,#san@pitta# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@raktaviT# [reddish faeces], #san@raktamUtratA# [urine with blood, blood coloured urine/hematuria], #san@dAhaH# [burning sensation all over body], #san@svedaH# [perspiration], #san@tRuT# [thirst], #san@balasaMkShayaH# [loss of strength], #san@mUrcCA# [syncope/attacks of swooning]",,1
11106,703,EC-3.8.3,कफोल्बण-सान्निपातज्वरः,kapholbaṇa-sānnipātajvaraḥ,kaPolbaNa-sAnnipAtajvaraH,700,0,#san@kapha# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@Alasyam# [lethargy], #san@aruciH# [tastelessness], #san@hRullAsaH# [nause], #san@dAhaH# [burning sensation], #san@vami# [vomiting], #san@aratiH# [distress/dicontent/restlessness], #san@BramaH# [giddiness or dizziness], #san@tandrA# [drowsiness/lassitude], #san@kAsaH# [cough]",,1
11107,704,EC-3.8.4,वातपित्तोल्बण-सन्निपातज्वरः,vātapittolbaṇa-sannipātajvaraḥ,vAtapittolbaNa-sannipAtajvaraH,700,0,#san@vAta#-#san@pitta# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@BramaH# [giddiness or dizziness], #san@pipAsA# [thirst], #san@dAhaH# [burning sensation], #san@gauravam# [heaviness of body], #san@SirasaH atiruk# [severe headache]",,1
11108,705,EC-3.8.5,वातकफोल्बण-सन्निपातज्वरः,vātakapholbaṇa-sannipātajvaraḥ,vAtakaPolbaNa-sannipAtajvaraH,700,0,#san@vAta#-#san@kapha# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@Saityam# [coldness], #san@kAsaH# [cough], #san@aruciH# [tastelessness], #san@tandrA# [drowsiness/lassitude], #san@pipAsA# [thirst], #san@dAhaH# [burning sensation], #san@ruk# [pain]",,1
11109,706,EC-3.8.6,पित्तकफोल्बण-सन्निपातज्वरः,pittakapholbaṇa-sannipātajvaraḥ,pittakaPolbaNa-sannipAtajvaraH,700,0,#san@pitta#-#san@kapha# predominant #san@sannipAtajvara#,"the disorder is characterized by #san@CardiH# [vomiting], #san@muhuH Saityam muhuH dAhaH# [on and off chills and burning], #san@tRuShNA# [thirst], #san@mohaH# [confusion/delirium], #san@asthivedanA# [bone pain]",,1
